"id_ocorrencia","local_ocorrencia","latitude_ocorrencia","longitude_ocorrencia","data_ocorrencia","hora_ocorrencia","presen_agen_segur_ocorrencia","qtd_morto_civil_ocorrencia","qtd_morto_agen_segur_ocorrencia","qtd_ferido_civil_ocorrencia","qtd_ferido_agen_segur_ocorrencia","estado_id","cidade_id","nome_cidade","cod_ibge_cidade","gentilico_cidade","populacao_cidade","area_cidade","densidade_demo_cidade","nome_estado","uf_estado","cod_ibge_estado","homem_qtd_mortos_oc","homem_qtd_feridos_oc","mulher_qtd_mortos_oc","mulher_qtd_feridos_oc","chacina_oc","chacina_qtd_mortos_oc","chacina_unidades_policiais_oc","ag_seguranca_vitima_oc","ag_seguranca_mortos_status_oc","ag_seguranca_feridos_status_oc","bala_perdida_oc","bala_perdida_qtd_mortos_oc","bala_perdida_qtd_feridos_oc","interior_residencia_oc","interior_residencia_qtd_mortos_oc","interior_residencia_qtd_feridos_oc","imediacao_ensino_oc","imediacao_ensino_qtd_mortos_oc","imediacao_ensino_qtd_feridos_oc","vitima_crianca_oc","vitima_crianca_qtd_mortos_oc","info_adicional_crianca_morta_oc","vitima_crianca_qtd_feridos_oc","info_adicional_crianca_ferida_oc","vitima_adolescente_oc","vitima_adolescente_qtd_mortos_oc","info_adicional_adolescente_morto_oc","vitima_adolescente_qtd_feridos_oc","info_adicional_adolescente_ferido_oc","vitima_idoso_oc","vitima_idoso_qtd_mortos_oc","info_adicional_idoso_morto_oc","vitima_idoso_qtd_feridos_oc","info_adicional_idoso_ferido_oc","informacao_via_oc","descricao_via_interrompida_oc","data_interrupcao_via_oc","data_liberacao_via_oc","outros_recortes","motivo_principal","motivo_complementar"
"55767"," Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-260, Brasil","-22.87136775	","-43.44308676","2023-03-13","23:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55768"," Favela Araticum - Anil, Rio de Janeiro - RJ, 22753-501, Brasil","-22.9605217","	-43.32990646","2023-03-13","23:20:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Homicidio/Tentativa",""
"55769","Jardim Novo, Realengo, Rio de Janeiro - RJ, 21765-070, Brasil","-22.89146249896236","-43.4310921206543","2023-03-14","05:58:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55770","Morro do Campinho-  Campinho, Rio de Janeiro - RJ, Brasil","-22.8856237","-43.3481044","2023-03-14","07:13:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55779","Av. Ernani Cardoso - Cascadura, Rio de Janeiro - RJ, 21310-310, Brasil","-22.8824151","-43.3352074","2023-03-14","10:00:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Briga","Ataque a civis"
"55782","Favela das Almas-Padre Miguel, Rio de Janeiro - RJ, 21775-510, Brasil","-22.88438416","-43.45001221","2023-03-14","12:46:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","14 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55783","Furquim Mendes-Vigário Geral, Rio de Janeiro - RJ, Brasil","-22.8060539","-43.3149972","2023-03-14","15:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55787","Rua Jorge Rudge, Vila Isabel, Rio de Janeiro, RJ, Brazil","-22.91292998532848","-43.23820013082563","2023-03-14","23:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55789","Cidade de Deus, Rio de Janeiro - RJ, Brasil","-22.9465479","-43.3697197","2023-03-15","01:10:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","Policia Civil","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55790","Cidade de Deus, Rio de Janeiro - RJ, Brasil","-22.9465479","-43.3697197","2023-03-15","07:11:00","1","3","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","3","0","0","0","1","3","BPChoque e COE","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Tiros de Helicóptero","Operação policial",""
"55795","Rua Iguaperiba, Brás de Pina, Rio de Janeiro - Rio de Janeiro, Brasil","-22.823838345583184","-43.28266505151987","2023-03-15","07:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55799","Praça Marquês de Herval - Santa Cruz, Rio de Janeiro - RJ, Brasil","-22.9179537","-43.6805969","2023-03-15","15:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tiros a esmo",""
"55800","Chacrinha- Praça Seca, Rio de Janeiro - RJ, 22733-020, Brasil","-22.90112370004379","-43.35866725755798","2023-03-15","18:15:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"55805","Favela da Carobinha -Campo Grande, Rio de Janeiro - RJ, 23097-600, Brasil","-22.8552526","-43.5333182","2023-03-15","02:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55806","R. Joaquim Palhares - Estácio, Rio de Janeiro - RJ, Brasil","-22.913598","-43.2086033","2023-03-15","22:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55836","Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-240, Brasil","-22.93296722","	-43.25643623","2023-03-16","17:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55839","Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-640, Brasil","-22.82007088","-43.29432515","2023-03-15","12:30:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","Polícia Civil","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55843","Jacarezinho - Jacarezinho, Rio de Janeiro - RJ, 20972-450, Brasil","-22.88736296","	-43.25766105","2023-03-16","20:30:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","25ª DP (Engenho Novo)","0","","","1","1","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","1","1","Bala perdida","0","","","","","","","Ação policial",""
"55844","Morro do Campinho (Complexo do Fubá) - Campinho, Rio de Janeiro - RJ, 21310-430, Brasil","-22.886360376184278","-43.33937666721505","2023-03-16","20:59:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55847"," Morro do Menezes (Complexo do Fubá) - Praça Seca, Rio de Janeiro - RJ, 21320-000, Brasil","-22.89299766798542","	-43.34177728207656","2023-03-16","21:40:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55850","Quitungo - Guaporé - Brás de Pina, Rio de Janeiro - RJ, 21215-250, Brasil","-22.83301195	","-43.30011395","2023-03-16","21:24:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55851"," Praça do Country Club, Vila Guanabara - Rua Taborari , Vila Guanabara - Brás de Pina, Rio de Janeiro - RJ, Brasil","-22.8266044","-43.286174","2023-03-16","23:29:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55852","Santa Cruz, Rio de Janeiro - RJ, Brasil","-22.9196515","-43.68438769999999","2023-03-16","22:39:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55854","Morro do 18 -Água Santa, Rio de Janeiro - RJ, Brasil","-22.9043089","-43.3153652","2023-03-17","06:39:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55855","Viaduto do Gasômetro - Caju, Rio de Janeiro - RJ, Brasil","-22.892044","-43.2165391","2023-03-17","05:30:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","1","0","","1","Sem identificação","","","","","","Tentativa/Roubo","Homicidio/Tentativa"
"55859","Linha Amarela - Bonsucesso, Rio de Janeiro - RJ, Brasil","-22.8716509","-43.2562752","2023-03-16","08:30:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","22BPM (Maré)","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial","Sequestro/Cárcere Privado"
"55860","Favela da Chacrinha -Praça Seca, Rio de Janeiro - RJ, 22733-020, Brasil","-22.9011309000","-43.3600279","2023-03-17","09:53:00","1","0","0","3","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","3","0","0","0","0","","0","","","1","0","3","0","0","0","0","0","0","0","0","","0","","0","0","","0","","1","0","","1","Bala perdida","","","","","","Ação policial",""
"55862","Favela da Chacrinha -Praça Seca, Rio de Janeiro -RJ, 22733-020, Brasil","-22.90103206831606","-43.35996352698364","2023-03-17","12:40:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55865","Congo - Vila Kennedy, Rio de Janeiro - RJ, 21852-590, Brasil","-22.86177708","	-43.49086725","2023-03-17","21:05:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55866","Vila Kennedy - Bangu, Rio de Janeiro - RJ, Brasil","-22.8604006","-43.4884116","2023-03-17","22:17:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55868","Chapéu Mangueira, Leme -RJ, Brasil","-22.9597106","-43.1712273","2023-03-18","00:01:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55869","Favela 5 Bocas -Brás de Pina, Rio de Janeiro -RJ, 21725-520, Brasil","-22.8214346000","-43.2853833000","2023-03-18","02:08:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55876","Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-470, Brasil","-22.8888889","-43.3394444","2023-03-18","16:50:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"55878"," Favela da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil","-22.901524662933188","-43.36125827146637","2023-03-18","18:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55879","Malvina - Vila Kennedy, Rio de Janeiro - RJ, 21850-010, Brasil","-22.86067619","	-43.48783756","2023-03-18","20:50:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0"," 14BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55880"," Conjunto Cesar Maia - Vargem Pequena, Rio de Janeiro - RJ, 22783-116, Brasil","-22.9905516","	-43.43146907","2023-03-18","21:20:00","0","2","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","2","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"55881","Favela da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-045, Brasil","-22.9034123287914","-43.359321716557616","2023-03-18","21:44:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55883","Rua Henrique Scheid - Engenho de Dentro, Rio de Janeiro - RJ, Brasil","-22.8890717","-43.2895952","2023-03-18","22:35:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55884"," Morro do Chapadão (Complexo do Chapadão) - Costa Barros, Rio de Janeiro - RJ, 21515-162, Brasil","-22.82130335	","-43.37445584","2023-03-18","23:22:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55885"," Morro do Jordão - Tanque, Rio de Janeiro - RJ, 22733-310, Brasil","-22.91094354","	-43.37403875","2023-03-18","23:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55887","Favela da Chacrinha -Praça Seca, Rio de Janeiro - RJ, 22733-045, Brasil","-22.9034123287914","-43.359321716557616","2023-03-19","07:15:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55888","Morro do Jordão - Tanque, Rio de Janeiro -RJ, 22733-310, Brasil","-22.91094354","-43.37403875","2023-03-19","13:30:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","1","0","1","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55889","Conjunto César Maia, Rio de Janeiro-RJ, 22783-116, Brasil","-22.9905516","-43.43146907","2023-03-19","03:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"55891","Catiri - Bangu, Rio de Janeiro - RJ, 21863-010, Brasil","-22.85319795","	-43.47059105","2023-03-19","18:20:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55892"," Morro do Menezes (Complexo do Fubá) - Praça Seca, Rio de Janeiro - RJ, 21320-000, Brasil","-22.893007551742397","-43.34183092625686","2023-03-19","19:40:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55899","Rua Carmela Dutra - Tijuca, Rio de Janeiro - RJ, Brasil","-22.9230741","-43.2265981","2023-03-19","15:00:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo",""
"55901","Estrada Manuel Nogueira de Sá - Realengo, Rio de Janeiro - RJ, Brasil","-22.8882181","-43.4137979","2023-03-19","18:00:00","1","0","1","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","14BPM ","1","Fora de serviço","","1","1","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Bar,Perseguição","Ação policial",""
"55902","Anil, Rio de Janeiro - RJ, Brasil","-22.9551921","-43.3372282","2023-03-19","22:40:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55911","Rocha Miranda, Rio de Janeiro - RJ, 21540-530, Brasil","-22.85284451087235","-43.342091428588866","2023-03-18","21:00:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","1","1","0","0","0","0","0","0","0","0","0","","0","","1","1","Bala perdida","0","","0","0","","0","","","","","","","Disputa","Ataque a civis"
"55913","Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 20241-410, Brasil","-22.933812581111585","-43.20467932624125","2023-03-20","11:47:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","Polícia Militar","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55916","Cinco Bocas, Brás de Pina, Rio de Janeiro- RJ, 21011-110, Brasil","-22.82247302","-43.28508894","2023-03-20","12:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55917","Cinco Bocas, Brás de Pina, Rio de Janeiro-RJ, 21011-110, Brasil","-22.82247302","-43.28508894","2023-03-20","11:25:00","1","1","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","BOPE","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55918","R. Itaim, Jorge Turco, Colégio, Rio de Janeiro - RJ, 20765-630, Brasil","-22.8371875","-43.3415425","2023-03-20","18:54:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55919","Morro do Jordão -Tanque, Rio de Janeiro - RJ, 22733-310, Brasil","-22.91094354","-43.37403875","2023-03-20","13:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55920","Favela 5 Bocas -Brás de Pina, Rio de Janeiro-RJ, 21725-520, Brasil","-22.8214346000","-43.2853833000","2023-03-20","13:47:00","1","2","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","2","0","0","0","0","0","BOPE","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"55924","Morro da Serrinha-Madureira, Rio de Janeiro - RJ, 21360-320, Brasil","-22.86651325","-43.32711774","2023-03-21","05:30:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","9 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo","Ação policial"
"55925","Rua Clarimundo de Melo - Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil","-22.8938868","-43.3213901","2023-03-21","07:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"55926","Vila Aliança - Bangu, Rio de Janeiro - RJ, Brasil","-22.8694071","-43.4790849","2023-03-21","08:15:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","14º BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55927","Malvina -Vila Kennedy, Rio de Janeiro - RJ, 21850-010, Brasil","-22.86067619","	-43.48783756","2023-03-21","07:00:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","41 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55932","R. Maurício da Costa Faria - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-285, Brasil","-23.00962261005858","-43.443788110034184","2023-03-20","21:30:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Execução","Disputa"
"55933","Favela Parque Dois Irmãos - Curicica, Rio de Janeiro -RJ, 22711-050, Brasil","-22.95105015","-43.39378358","2023-03-21","09:30:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","Core","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55937"," Morro do Fubá (Complexo do Fubá)  - Cascadura, Rio de Janeiro - RJ, 21311-130, Brasil","-22.892324971301786","-43.33377861518315","2023-03-21","14:51:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","Polícia Militar ","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"55938","Morro dos Chaves, R. Sao Salvador Acesso Av Brasil, 246 - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil","-22.83352157","-43.36290336","2023-03-21","07:00:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","41º (Irajá)","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
